1, 11821362, 12043197, 12033400, 11818507, 12043466, 11819190, 12046473, 12037968, 12039041, 12029492, 
2, 11818954, 12041285, 12037138, 12038621, 11819989, 11823633, 12047739, 12036405, 12040140, 12037402, 
3, 11858104, 11855533, 12082591, 11854286, 11862400, 12086771, 12075175, 12071489, 12073300, 11855709, 
4, 11823906, 11824945, 12049020, 12040282, 11823459, 12051888, 12038090, 12041001, 12044975, 11823859, 
5, 11865814, 12085399, 12086207, 12083384, 12086492, 12083652, 11860852, 12091728, 12084299, 11863089, 
6, 11854438, 12065078, 11854135, 12073480, 11860649, 12080292, 12067717, 12069779, 12070245, 11852244, 
7, 11883829, 12107846, 11882369, 12109518, 12103344, 11883509, 12112810, 12104087, 12105265, 12124531, 
8, 11834174, 11831341, 11831484, 11832788, 11834994, 12063664, 12053361, 12058417, 12045075, 12051115, 
9, 11855231, 12076753, 12067568, 12064856, 12067033, 12066725, 11848256, 12076063, 12065031, 12067824, 
10, 11843835, 12065598, 11838771, 12052625, 12057392, 12060192, 12054923, 12050240, 12057332, 12057460, 
11, 11852441, 11847146, 12080602, 12070846, 12070800, 12072320, 12070215, 12061731, 12066420, 12070771, 
12, 11826574, 12054452, 12046342, 12044010, 12047736, 12044697, 11828990, 12054721, 12049028, 12042447, 
13, 11851175, 12070726, 11845211, 12077509, 12064581, 12060484, 11847164, 11848255, 12082762, 12065180, 
14, 11834887, 11833238, 12068873, 12051783, 12050538, 12049563, 12049635, 11834438, 12064331, 12055789, 
15, 11842647, 11840368, 12071209, 12060249, 12062370, 12064157, 12059773, 11838246, 12067972, 12058373, 
16, 11825299, 12048536, 12039026, 11821748, 12047048, 12043425, 12039667, 11821791, 12046020, 12043721, 
17, 11820751, 12047942, 12037818, 11818369, 12045487, 12037314, 12038758, 12041784, 12042824, 12038386, 
18, 11820625, 12046183, 12041074, 12035711, 12042283, 12041365, 12047953, 12041769, 11822198, 11819971, 
19, 11818349, 12042021, 11817144, 12046661, 12039270, 11815588, 12048862, 11817918, 12046079, 12036122, 
20, 11814566, 12039646, 12028607, 12033982, 12036057, 12036833, 11813376, 12040788, 12039514, 12033965, 
21, 11817109, 12030435, 12033453, 12036165, 12033217, 12033850, 12037067, 12027523, 12032000, 11813169, 
22, 11820145, 12042655, 12036383, 12037881, 12038386, 12037930, 12032758, 11821636, 12044407, 12041178, 
23, 11820808, 12065211, 12038031, 11818781, 12031989, 12036239, 11821112, 12052328, 11817086, 12034998, 
24, 11816344, 11811693, 12041371, 12033748, 12034409, 11812312, 12027900, 12036870, 12034346, 12036268, 
25, 11814813, 12041002, 11813840, 12032181, 11813462, 12043960, 11811380, 12044078, 12030274, 12034199, 
26, 11816070, 12043256, 12033978, 12034898, 12034593, 12036126, 12038116, 11814500, 11815927, 11812320, 
27, 11818250, 11821583, 12069720, 12026460, 12031798, 12031809, 12036391, 11812814, 12045080, 12034679, 
28, 11845565, 12056382, 12064908, 12059413, 12062958, 11840922, 12059404, 12073788, 12070208, 12064164, 
29, 11840844, 12060154, 12063556, 12067296, 12065369, 11843919, 12069641, 12067793, 12063162, 11845070, 
30, 11843721, 12073560, 12070144, 12064288, 12065846, 11844513, 12071444, 12067787, 11842145, 11842440, 
31, 11846361, 12073843, 12065857, 12063378, 12067491, 12065911, 12068116, 11845249, 12076849, 12070167, 
32, 11842492, 12068184, 11843243, 12069039, 11841819, 12074426, 12060320, 11839742, 12069693, 12072447, 
33, 11840914, 12072567, 11840579, 12071593, 12059365, 12061637, 12065094, 12063139, 12065105, 12059040, 
34, 11843005, 12069909, 12065722, 12060817, 11838707, 12074048, 12062225, 12065272, 11841665, 12069830, 
35, 11840865, 12074499, 12066777, 12058757, 12066028, 12070095, 12063067, 12062726, 11843662, 12058380, 
36, 11838579, 12068008, 12058480, 12059287, 12058442, 12063050, 12063471, 12058965, 11840093, 12071850, 
37, 11841860, 12069597, 12060250, 12056176, 12060339, 12062820, 12065225, 12059493, 11837021, 12070470, 
38, 11841011, 11840916, 12075632, 12057052, 12059475, 12068018, 12061584, 12066042, 12066234, 12061747, 
39, 11841233, 12072626, 12062613, 12062203, 12065398, 12063396, 11842812, 11849309, 12060042, 11844315, 
40, 11839747, 11833684, 12069656, 12057344, 11837619, 12068976, 12052324, 12059509, 12059860, 12055561, 
41, 11840052, 12064793, 12058826, 12059519, 12061531, 12060441, 12059618, 12060556, 12058456, 12061168, 
42, 11838056, 12065922, 12055747, 12061864, 12063208, 12061922, 12063062, 11836095, 12068642, 12061849, 
43, 11839362, 12067164, 12059398, 12063527, 12063065, 11838289, 12067422, 12061786, 12061888, 12064900, 
44, 11835094, 11832715, 12069583, 12059554, 12059059, 12056548, 12054149, 12055631, 12054580, 12062121, 
45, 11835322, 12067619, 12063267, 12051920, 12061175, 11840157, 12065734, 12065812, 12054815, 12053348, 
46, 11839339, 12069104, 12063823, 12063373, 12061403, 12060607, 12082428, 11840500, 12091426, 12069102, 
47, 11839740, 12071335, 12064903, 11972231, 12109640, 12060746, 12066165, 12062218, 12064462, 12066334, 
48, 11832143, 12053270, 12056526, 12060977, 12062304, 12057756, 11837555, 12050546, 11832948, 12066958, 
49, 11839496, 12067358, 12060805, 12065776, 12058030, 12057684, 12056691, 11838630, 11836681, 12077748, 
50, 11836242, 11839364, 12062221, 12064186, 12067901, 12068151, 12061810, 11838713, 12075210, 12060722, 
51, 11842836, 12064703, 11841723, 12085475, 12067900, 12070084, 12069202, 12070341, 12070138, 11843739, 
52, 11841720, 11842271, 11837950, 12080737, 12066963, 12065772, 12066411, 12067800, 12063269, 12062201, 
53, 11847037, 12105698, 11847580, 11850328, 11847952, 11851464, 12093925, 12071405, 12071445, 12066873, 
54, 11848382, 12071605, 12074468, 12074705, 12069112, 12074020, 12073431, 12067237, 12073429, 12066414, 
